Order Number,SKU,SKU Description,Prime Line Number,orderline_units_sold,Total without tax,Fulfillment Method,Ship Node Description,Order Date,Ship ZIP,Ship Latitude,Ship Longitude,Order line status,Shipment status Ship Date
2220831,SKU011378,sku_description_11378,2,4,1500.68,STH,Store I,04/23/2025,45418,26.351548,-104.686295,Shipped,04/28/2025
2220831,SKU028174,sku_description_28174,3,3,2366.4,STH,Store I,04/23/2025,45418,26.351548,-104.686295,Shipped,04/28/2025
2220831,SKU006246,sku_description_6246,4,4,1946.2,STH,Store I,04/23/2025,45418,26.351548,-104.686295,Shipped,04/28/2025
2220831,SKU027077,sku_description_27077,5,3,1503.0,STH,Store I,04/23/2025,45418,26.351548,-104.686295,Shipped,04/27/2025
2220831,SKU023366,sku_description_23366,6,3,1364.22,STH,Store I,04/23/2025,45418,26.351548,-104.686295,Shipped,04/27/2025
2220832,SKU035398,sku_description_35398,1,3,1922.55,BOPIS,Store G,02/16/2025,32202,30.3322,-81.6557,Shipped,02/20/2025
2220832,SKU025929,sku_description_25929,2,2,878.78,BOPIS,Store G,02/16/2025,32202,30.3322,-81.6557,Shipped,02/20/2025
2220833,SKU024142,sku_description_24142,1,1,730.15,BOPIS,Store F,11/01/2025,37219,36.1627,-86.7816,Shipped,11/02/2025
2220833,SKU036796,sku_description_36796,2,4,2821.4,BOPIS,Store F,11/01/2025,37219,36.1627,-86.7816,Shipped,11/02/2025
2220833,SKU002499,sku_description_2499,3,1,784.65,BOPIS,Store F,11/01/2025,37219,36.1627,-86.7816,Shipped,11/06/2025
2220833,SKU028217,sku_description_28217,4,2,346.7,BOPIS,Store F,11/01/2025,37219,36.1627,-86.7816,Shipped,11/04/2025
2220833,SKU002296,sku_description_2296,5,3,27.33,BOPIS,Store F,11/01/2025,37219,36.1627,-86.7816,Shipped,11/03/2025
2220833,SKU021893,sku_description_21893,6,3,2361.18,BOPIS,Store F,11/01/2025,37219,36.1627,-86.7816,Shipped,11/05/2025
2220833,SKU025031,sku_description_25031,7,4,1725.76,BOPIS,Store F,11/01/2025,37219,36.1627,-86.7816,Shipped,11/04/2025
2220835,SKU007816,sku_description_7816,1,2,828.42,BOPIS,Store C,02/18/2025,48226,42.3314,-83.0458,Shipped,02/23/2025
2220835,SKU020976,sku_description_20976,2,3,897.51,BOPIS,Store C,02/18/2025,48226,42.3314,-83.0458,Shipped,02/22/2025
2220836,SKU013344,sku_description_13344,1,2,1088.98,STH,Store B,06/22/2025,70638,41.098629,-72.347868,Shipped,06/27/2025
2220836,SKU004094,sku_description_4094,2,2,1486.6,STH,Store B,06/22/2025,70638,41.098629,-72.347868,Shipped,06/26/2025
2220836,SKU030833,sku_description_30833,3,4,3065.64,STH,Store B,06/22/2025,70638,41.098629,-72.347868,Shipped,06/26/2025
2220839,SKU038168,sku_description_38168,1,1,426.24,BOPIS,Store A,10/23/2025,55401,44.9833,-93.2667,Shipped,10/26/2025
2220839,SKU012112,sku_description_12112,2,3,1737.12,BOPIS,Store A,10/23/2025,55401,44.9833,-93.2667,Shipped,10/25/2025
2220839,SKU030219,sku_description_30219,3,2,424.06,BOPIS,Store A,10/23/2025,55401,44.9833,-93.2667,Shipped,10/28/2025
2220839,SKU006246,sku_description_6246,4,2,973.1,BOPIS,Store A,10/23/2025,55401,44.9833,-93.2667,Shipped,10/26/2025
2220839,SKU024021,sku_description_24021,5,4,1217.04,BOPIS,Store A,10/23/2025,55401,44.9833,-93.2667,Shipped,10/28/2025
2220839,SKU042721,sku_description_42721,6,4,2740.8,BOPIS,Store A,10/23/2025,55401,44.9833,-93.2667,Shipped,10/24/2025
2220839,SKU026845,sku_description_26845,7,4,2354.36,BOPIS,Store A,10/23/2025,55401,44.9833,-93.2667,Shipped,10/27/2025
2220840,SKU023365,sku_description_23365,1,2,1294.92,STH,Store I,04/25/2025,73338,44.471553,-75.627313,Shipped,04/30/2025
2220841,SKU034907,sku_description_34907,1,3,1946.97,BOPIS,Store H,05/24/2025,33602,27.9506,-82.4572,Shipped,05/26/2025
2220841,SKU009376,sku_description_9376,2,4,798.44,BOPIS,Store H,05/24/2025,33602,27.9506,-82.4572,Shipped,05/29/2025
2220841,SKU037775,sku_description_37775,3,1,291.87,BOPIS,Store H,05/24/2025,33602,27.9506,-82.4572,Shipped,05/27/2025
2220841,SKU011649,sku_description_11649,4,3,48.54,BOPIS,Store H,05/24/2025,33602,27.9506,-82.4572,Shipped,05/28/2025
2220841,SKU037571,sku_description_37571,5,1,672.47,BOPIS,Store H,05/24/2025,33602,27.9506,-82.4572,Shipped,05/26/2025
2220841,SKU027413,sku_description_27413,6,2,978.0,BOPIS,Store H,05/24/2025,33602,27.9506,-82.4572,Shipped,05/26/2025
2220842,SKU013837,sku_description_13837,1,2,1540.98,STH,Store J,07/02/2025,40313,31.148593,-109.476306,Shipped,07/06/2025
2220843,SKU038383,sku_description_38383,1,4,1041.4,STH,Store J,01/02/2025,22990,29.429661,-107.353811,Shipped,01/03/2025
2220844,SKU032533,sku_description_32533,1,3,1107.84,STH,Store A,08/03/2025,74644,44.567653,-103.254987,Shipped,08/06/2025
2220844,SKU022063,sku_description_22063,2,2,361.9,STH,Store A,08/03/2025,74644,44.567653,-103.254987,Shipped,08/04/2025
2220844,SKU016234,sku_description_16234,3,3,679.11,STH,Store A,08/03/2025,74644,44.567653,-103.254987,Shipped,08/08/2025
2220844,SKU041448,sku_description_41448,4,3,2007.63,STH,Store A,08/03/2025,74644,44.567653,-103.254987,Shipped,08/05/2025
2220844,SKU013210,sku_description_13210,5,3,2054.1,STH,Store A,08/03/2025,74644,44.567653,-103.254987,Shipped,08/04/2025
2220846,SKU015184,sku_description_15184,1,3,1237.62,STH,Store F,01/11/2025,58618,38.387986,-98.997386,Shipped,01/14/2025
2220846,SKU024641,sku_description_24641,2,4,169.04,STH,Store F,01/11/2025,58618,38.387986,-98.997386,Shipped,01/12/2025
2220846,SKU034793,sku_description_34793,3,4,2207.6,STH,Store F,01/11/2025,58618,38.387986,-98.997386,Shipped,01/12/2025
2220846,SKU041089,sku_description_41089,4,4,1480.0,STH,Store F,01/11/2025,58618,38.387986,-98.997386,Shipped,01/12/2025
2220847,SKU034266,sku_description_34266,1,2,219.28,STH,Store D,03/14/2025,47151,30.636026,-106.311105,Shipped,03/15/2025
2220847,SKU042548,sku_description_42548,2,2,822.38,STH,Store D,03/14/2025,47151,30.636026,-106.311105,Shipped,03/19/2025
2220847,SKU026731,sku_description_26731,3,2,936.86,STH,Store D,03/14/2025,47151,30.636026,-106.311105,Shipped,03/15/2025
2220847,SKU005588,sku_description_5588,4,4,1507.24,STH,Store D,03/14/2025,47151,30.636026,-106.311105,Shipped,03/19/2025
2220847,SKU038071,sku_description_38071,5,1,408.61,STH,Store D,03/14/2025,47151,30.636026,-106.311105,Shipped,03/17/2025
2220847,SKU025905,sku_description_25905,6,3,1541.91,STH,Store D,03/14/2025,47151,30.636026,-106.311105,Shipped,03/19/2025
2220847,SKU041881,sku_description_41881,7,1,399.29,STH,Store D,03/14/2025,47151,30.636026,-106.311105,Shipped,03/18/2025
2220849,SKU008603,sku_description_8603,1,4,2757.6,STH,Store F,09/27/2025,05015,36.896161,-93.92399,Shipped,10/01/2025
2220849,SKU037136,sku_description_37136,2,4,2778.44,STH,Store F,09/27/2025,05015,36.896161,-93.92399,Shipped,09/29/2025
2220849,SKU024466,sku_description_24466,3,2,1122.8,STH,Store F,09/27/2025,05015,36.896161,-93.92399,Shipped,10/01/2025
2220850,SKU006477,sku_description_6477,1,3,1245.45,STH,Store H,03/17/2025,89180,27.410578,-104.415432,Shipped,03/22/2025
2220852,SKU041398,sku_description_41398,1,3,587.64,BOPIS,Store B,05/15/2025,60601,41.8837,-87.6233,Shipped,05/20/2025
2220852,SKU041230,sku_description_41230,2,4,2046.48,BOPIS,Store B,05/15/2025,60601,41.8837,-87.6233,Shipped,05/16/2025
2220852,SKU033258,sku_description_33258,3,4,1106.44,BOPIS,Store B,05/15/2025,60601,41.8837,-87.6233,Shipped,05/17/2025
2220852,SKU001041,sku_description_1041,4,1,432.97,BOPIS,Store B,05/15/2025,60601,41.8837,-87.6233,Shipped,05/19/2025
2220852,SKU041832,sku_description_41832,5,3,2397.03,BOPIS,Store B,05/15/2025,60601,41.8837,-87.6233,Shipped,05/17/2025
2220853,SKU012292,sku_description_12292,1,1,330.04,BOPIS,Store E,04/23/2025,30303,33.749,-84.388,Shipped,04/28/2025
2220853,SKU020084,sku_description_20084,2,3,1912.59,BOPIS,Store E,04/23/2025,30303,33.749,-84.388,Shipped,04/24/2025
2220853,SKU019465,sku_description_19465,3,3,2047.32,BOPIS,Store E,04/23/2025,30303,33.749,-84.388,Shipped,04/25/2025
2220853,SKU006742,sku_description_6742,4,4,373.04,BOPIS,Store E,04/23/2025,30303,33.749,-84.388,Shipped,04/24/2025
2220853,SKU003093,sku_description_3093,5,4,1284.12,BOPIS,Store E,04/23/2025,30303,33.749,-84.388,Shipped,04/28/2025
2220853,SKU030276,sku_description_30276,6,3,2353.11,BOPIS,Store E,04/23/2025,30303,33.749,-84.388,Shipped,04/27/2025
2220853,SKU024466,sku_description_24466,7,4,2245.6,BOPIS,Store E,04/23/2025,30303,33.749,-84.388,Shipped,04/27/2025
2220854,SKU009484,sku_description_9484,1,1,644.04,STH,Store J,09/20/2025,76470,25.389214,-107.098113,Shipped,09/25/2025
2220854,SKU001346,sku_description_1346,2,1,342.12,STH,Store J,09/20/2025,76470,25.389214,-107.098113,Shipped,09/22/2025
2220854,SKU025957,sku_description_25957,3,3,829.44,STH,Store J,09/20/2025,76470,25.389214,-107.098113,Shipped,09/22/2025
2220854,SKU013869,sku_description_13869,4,3,1486.74,STH,Store J,09/20/2025,76470,25.389214,-107.098113,Shipped,09/25/2025
2220855,SKU004157,sku_description_4157,1,4,1734.48,BOPIS,Store F,07/16/2025,37219,36.1627,-86.7816,Shipped,07/19/2025
2220855,SKU041522,sku_description_41522,2,4,2377.96,BOPIS,Store F,07/16/2025,37219,36.1627,-86.7816,Shipped,07/17/2025
2220855,SKU007860,sku_description_7860,3,1,159.76,BOPIS,Store F,07/16/2025,37219,36.1627,-86.7816,Shipped,07/20/2025
2220855,SKU018344,sku_description_18344,4,1,614.78,BOPIS,Store F,07/16/2025,37219,36.1627,-86.7816,Shipped,07/20/2025
2220855,SKU028551,sku_description_28551,5,3,1977.36,BOPIS,Store F,07/16/2025,37219,36.1627,-86.7816,Shipped,07/21/2025
2220855,SKU016776,sku_description_16776,6,1,309.39,BOPIS,Store F,07/16/2025,37219,36.1627,-86.7816,Shipped,07/21/2025
2220856,SKU033473,sku_description_33473,1,3,2355.15,STH,Store J,08/03/2025,65065,28.876529,-80.711218,Shipped,08/05/2025
2220856,SKU033126,sku_description_33126,2,3,1376.7,STH,Store J,08/03/2025,65065,28.876529,-80.711218,Shipped,08/07/2025
2220856,SKU015559,sku_description_15559,3,2,1472.48,STH,Store J,08/03/2025,65065,28.876529,-80.711218,Shipped,08/08/2025
2220856,SKU001970,sku_description_1970,4,2,47.76,STH,Store J,08/03/2025,65065,28.876529,-80.711218,Shipped,08/06/2025
2220858,SKU004766,sku_description_4766,1,2,1587.46,STH,Store J,01/29/2025,30583,25.138156,-84.976475,Shipped,02/01/2025
2220858,SKU027430,sku_description_27430,2,2,150.5,STH,Store J,01/29/2025,30583,25.138156,-84.976475,Shipped,01/30/2025
2220859,SKU022267,sku_description_22267,1,4,2086.76,STH,Store G,03/28/2025,39525,30.76175,-103.025453,Shipped,04/01/2025
2220859,SKU019081,sku_description_19081,2,1,406.6,STH,Store G,03/28/2025,39525,30.76175,-103.025453,Shipped,03/29/2025
2220859,SKU008116,sku_description_8116,3,1,226.53,STH,Store G,03/28/2025,39525,30.76175,-103.025453,Shipped,03/31/2025
2220859,SKU036880,sku_description_36880,4,3,2235.18,STH,Store G,03/28/2025,39525,30.76175,-103.025453,Shipped,04/01/2025
2220861,SKU003987,sku_description_3987,1,3,237.0,STH,Store E,07/17/2025,07842,43.402544,-102.247159,Shipped,07/19/2025
2220861,SKU033317,sku_description_33317,2,2,504.64,STH,Store E,07/17/2025,07842,43.402544,-102.247159,Shipped,07/20/2025
2220861,SKU010862,sku_description_10862,3,3,820.8,STH,Store E,07/17/2025,07842,43.402544,-102.247159,Shipped,07/21/2025
2220862,SKU027729,sku_description_27729,1,4,56.28,STH,Store D,05/27/2025,01564,32.673177,-118.128069,Shipped,05/30/2025
2220862,SKU042807,sku_description_42807,2,2,1067.26,STH,Store D,05/27/2025,01564,32.673177,-118.128069,Shipped,05/28/2025
2220863,SKU020119,sku_description_20119,1,1,65.26,BOPIS,Store G,06/14/2025,32202,30.3322,-81.6557,Shipped,06/19/2025
2220863,SKU004719,sku_description_4719,2,4,1399.6,BOPIS,Store G,06/14/2025,32202,30.3322,-81.6557,Shipped,06/16/2025
2220863,SKU016668,sku_description_16668,3,2,1441.94,BOPIS,Store G,06/14/2025,32202,30.3322,-81.6557,Shipped,06/16/2025
2220863,SKU018162,sku_description_18162,4,2,1172.4,BOPIS,Store G,06/14/2025,32202,30.3322,-81.6557,Shipped,06/19/2025
2220864,SKU037646,sku_description_37646,1,3,1217.88,STH,Store F,09/10/2025,87866,48.079375,-103.443725,Shipped,09/13/2025
2220864,SKU015482,sku_description_15482,2,4,686.52,STH,Store F,09/10/2025,87866,48.079375,-103.443725,Shipped,09/11/2025
2220864,SKU034381,sku_description_34381,3,1,536.32,STH,Store F,09/10/2025,87866,48.079375,-103.443725,Shipped,09/15/2025
2220864,SKU011700,sku_description_11700,4,2,149.26,STH,Store F,09/10/2025,87866,48.079375,-103.443725,Shipped,09/14/2025
2220865,SKU011833,sku_description_11833,1,3,1854.06,BOPIS,Store B,01/13/2025,60601,41.8837,-87.6233,Shipped,01/14/2025
2220865,SKU003151,sku_description_3151,2,1,505.31,BOPIS,Store B,01/13/2025,60601,41.8837,-87.6233,Shipped,01/15/2025
2220865,SKU042634,sku_description_42634,3,1,693.95,BOPIS,Store B,01/13/2025,60601,41.8837,-87.6233,Shipped,01/14/2025
2220865,SKU022073,sku_description_22073,4,4,644.96,BOPIS,Store B,01/13/2025,60601,41.8837,-87.6233,Shipped,01/14/2025
2220865,SKU020641,sku_description_20641,5,2,538.68,BOPIS,Store B,01/13/2025,60601,41.8837,-87.6233,Shipped,01/17/2025
2220865,SKU032521,sku_description_32521,6,3,941.31,BOPIS,Store B,01/13/2025,60601,41.8837,-87.6233,Shipped,01/17/2025
2220866,SKU041261,sku_description_41261,1,4,2139.32,STH,Store E,12/10/2025,42385,48.89982,-70.951394,Shipped,12/11/2025
2220866,SKU034256,sku_description_34256,2,2,550.62,STH,Store E,12/10/2025,42385,48.89982,-70.951394,Shipped,12/12/2025
2220866,SKU032018,sku_description_32018,3,2,727.78,STH,Store E,12/10/2025,42385,48.89982,-70.951394,Shipped,12/14/2025
2220866,SKU009131,sku_description_9131,4,2,395.92,STH,Store E,12/10/2025,42385,48.89982,-70.951394,Shipped,12/13/2025
2220866,SKU021091,sku_description_21091,5,4,2151.88,STH,Store E,12/10/2025,42385,48.89982,-70.951394,Shipped,12/14/2025
2220866,SKU034177,sku_description_34177,6,1,555.65,STH,Store E,12/10/2025,42385,48.89982,-70.951394,Shipped,12/14/2025
2220866,SKU009011,sku_description_9011,7,3,694.41,STH,Store E,12/10/2025,42385,48.89982,-70.951394,Shipped,12/13/2025
2220867,SKU010312,sku_description_10312,1,4,908.64,STH,Store C,04/14/2025,17167,27.558376,-102.53417,Shipped,04/17/2025
2220868,SKU024473,sku_description_24473,1,2,1349.76,STH,Store G,11/18/2025,80047,48.646498,-84.322962,Shipped,11/20/2025
2220870,SKU011857,sku_description_11857,1,3,1280.94,STH,Store F,07/27/2025,37406,30.952362,-98.251109,Shipped,07/28/2025
2220870,SKU027668,sku_description_27668,2,4,881.32,STH,Store F,07/27/2025,37406,30.952362,-98.251109,Shipped,07/30/2025
2220870,SKU018043,sku_description_18043,3,1,360.79,STH,Store F,07/27/2025,37406,30.952362,-98.251109,Shipped,07/29/2025
2220870,SKU001103,sku_description_1103,4,2,1414.76,STH,Store F,07/27/2025,37406,30.952362,-98.251109,Shipped,08/01/2025
2220871,SKU027381,sku_description_27381,1,3,1997.46,STH,Store G,06/10/2025,50181,26.112962,-67.951425,Shipped,06/15/2025
2220871,SKU031423,sku_description_31423,2,2,843.84,STH,Store G,06/10/2025,50181,26.112962,-67.951425,Shipped,06/12/2025
2220871,SKU002579,sku_description_2579,3,2,576.36,STH,Store G,06/10/2025,50181,26.112962,-67.951425,Shipped,06/15/2025
2220871,SKU020845,sku_description_20845,4,3,2290.47,STH,Store G,06/10/2025,50181,26.112962,-67.951425,Shipped,06/13/2025
2220871,SKU014060,sku_description_14060,5,2,1575.58,STH,Store G,06/10/2025,50181,26.112962,-67.951425,Shipped,06/11/2025
2220871,SKU011367,sku_description_11367,6,2,674.96,STH,Store G,06/10/2025,50181,26.112962,-67.951425,Shipped,06/13/2025
2220871,SKU018115,sku_description_18115,7,2,401.14,STH,Store G,06/10/2025,50181,26.112962,-67.951425,Shipped,06/13/2025
2220873,SKU013754,sku_description_13754,1,4,759.72,STH,Store J,03/02/2025,98897,44.928335,-101.815764,Shipped,03/04/2025
2220873,SKU028947,sku_description_28947,2,4,1794.92,STH,Store J,03/02/2025,98897,44.928335,-101.815764,Shipped,03/03/2025
2220873,SKU038071,sku_description_38071,3,2,817.22,STH,Store J,03/02/2025,98897,44.928335,-101.815764,Shipped,03/05/2025
2220874,SKU021233,sku_description_21233,1,4,2372.28,BOPIS,Store C,08/24/2025,48226,42.3314,-83.0458,Shipped,08/29/2025
2220874,SKU026929,sku_description_26929,2,3,642.06,BOPIS,Store C,08/24/2025,48226,42.3314,-83.0458,Shipped,08/25/2025
2220874,SKU034444,sku_description_34444,3,3,2019.48,BOPIS,Store C,08/24/2025,48226,42.3314,-83.0458,Shipped,08/28/2025
2220874,SKU024636,sku_description_24636,4,1,399.91,BOPIS,Store C,08/24/2025,48226,42.3314,-83.0458,Shipped,08/27/2025
2220874,SKU036791,sku_description_36791,5,1,141.79,BOPIS,Store C,08/24/2025,48226,42.3314,-83.0458,Shipped,08/26/2025
2220874,SKU018998,sku_description_18998,6,4,838.92,BOPIS,Store C,08/24/2025,48226,42.3314,-83.0458,Shipped,08/26/2025
2220876,SKU023213,sku_description_23213,1,1,470.13,BOPIS,Store B,12/05/2025,60601,41.8837,-87.6233,Shipped,12/09/2025
2220876,SKU039298,sku_description_39298,2,4,2444.48,BOPIS,Store B,12/05/2025,60601,41.8837,-87.6233,Shipped,12/10/2025
2220876,SKU012639,sku_description_12639,3,1,331.28,BOPIS,Store B,12/05/2025,60601,41.8837,-87.6233,Shipped,12/10/2025
2220876,SKU013883,sku_description_13883,4,1,524.7,BOPIS,Store B,12/05/2025,60601,41.8837,-87.6233,Shipped,12/10/2025
2220876,SKU033723,sku_description_33723,5,1,461.78,BOPIS,Store B,12/05/2025,60601,41.8837,-87.6233,Shipped,12/08/2025
2220878,SKU023639,sku_description_23639,1,3,588.75,STH,Store E,05/02/2025,65690,31.907032,-111.36216,Shipped,05/06/2025
2220878,SKU017582,sku_description_17582,2,2,594.02,STH,Store E,05/02/2025,65690,31.907032,-111.36216,Shipped,05/06/2025
2220878,SKU006803,sku_description_6803,3,1,177.85,STH,Store E,05/02/2025,65690,31.907032,-111.36216,Shipped,05/07/2025
2220878,SKU005664,sku_description_5664,4,3,1392.81,STH,Store E,05/02/2025,65690,31.907032,-111.36216,Shipped,05/06/2025
2220878,SKU021357,sku_description_21357,5,1,590.17,STH,Store E,05/02/2025,65690,31.907032,-111.36216,Shipped,05/04/2025
2220878,SKU006514,sku_description_6514,6,1,639.87,STH,Store E,05/02/2025,65690,31.907032,-111.36216,Shipped,05/03/2025
2220879,SKU002120,sku_description_2120,1,2,1412.58,STH,Store F,03/03/2025,49734,28.587015,-115.886855,Shipped,03/06/2025
2220881,SKU002263,sku_description_2263,1,4,2857.36,BOPIS,Store C,11/02/2025,48226,42.3314,-83.0458,Shipped,11/03/2025
2220881,SKU019506,sku_description_19506,2,4,15.2,BOPIS,Store C,11/02/2025,48226,42.3314,-83.0458,Shipped,11/07/2025
2220881,SKU002481,sku_description_2481,3,2,445.58,BOPIS,Store C,11/02/2025,48226,42.3314,-83.0458,Shipped,11/03/2025
2220881,SKU042473,sku_description_42473,4,4,3145.16,BOPIS,Store C,11/02/2025,48226,42.3314,-83.0458,Shipped,11/05/2025
2220881,SKU028026,sku_description_28026,5,2,1284.78,BOPIS,Store C,11/02/2025,48226,42.3314,-83.0458,Shipped,11/06/2025
2220883,SKU042915,sku_description_42915,1,4,519.04,STH,Store H,08/21/2025,86737,25.858068,-95.068726,Shipped,08/23/2025
2220883,SKU009767,sku_description_9767,2,4,2033.36,STH,Store H,08/21/2025,86737,25.858068,-95.068726,Shipped,08/26/2025
2220883,SKU029901,sku_description_29901,3,4,1855.96,STH,Store H,08/21/2025,86737,25.858068,-95.068726,Shipped,08/26/2025
2220883,SKU008890,sku_description_8890,4,3,247.29,STH,Store H,08/21/2025,86737,25.858068,-95.068726,Shipped,08/26/2025
2220884,SKU007050,sku_description_7050,1,1,391.2,STH,Store F,10/17/2025,52662,48.167744,-101.599002,Shipped,10/20/2025
2220884,SKU036073,sku_description_36073,2,1,465.1,STH,Store F,10/17/2025,52662,48.167744,-101.599002,Shipped,10/21/2025
2220884,SKU038658,sku_description_38658,3,2,712.74,STH,Store F,10/17/2025,52662,48.167744,-101.599002,Shipped,10/21/2025
2220884,SKU022063,sku_description_22063,4,2,361.9,STH,Store F,10/17/2025,52662,48.167744,-101.599002,Shipped,10/19/2025
2220884,SKU005330,sku_description_5330,5,2,819.68,STH,Store F,10/17/2025,52662,48.167744,-101.599002,Shipped,10/21/2025
2220885,SKU021068,sku_description_21068,1,1,283.4,BOPIS,Store F,10/24/2025,37219,36.1627,-86.7816,Shipped,10/27/2025
2220885,SKU001264,sku_description_1264,2,3,1097.43,BOPIS,Store F,10/24/2025,37219,36.1627,-86.7816,Shipped,10/28/2025
2220885,SKU010105,sku_description_10105,3,2,1126.64,BOPIS,Store F,10/24/2025,37219,36.1627,-86.7816,Shipped,10/26/2025
2220886,SKU005076,sku_description_5076,1,1,415.85,STH,Store F,04/27/2025,77027,37.75981,-95.452196,Shipped,05/02/2025
2220886,SKU021766,sku_description_21766,2,1,782.59,STH,Store F,04/27/2025,77027,37.75981,-95.452196,Shipped,04/30/2025
2220886,SKU020247,sku_description_20247,3,2,844.04,STH,Store F,04/27/2025,77027,37.75981,-95.452196,Shipped,05/02/2025
2220886,SKU002065,sku_description_2065,4,4,177.64,STH,Store F,04/27/2025,77027,37.75981,-95.452196,Shipped,04/30/2025
2220887,SKU037997,sku_description_37997,1,1,535.23,STH,Store A,07/03/2025,15028,36.180741,-96.873773,Shipped,07/04/2025
2220887,SKU008233,sku_description_8233,2,2,1276.34,STH,Store A,07/03/2025,15028,36.180741,-96.873773,Shipped,07/06/2025
2220889,SKU032686,sku_description_32686,1,3,1810.17,BOPIS,Store G,06/13/2025,32202,30.3322,-81.6557,Shipped,06/18/2025
2220889,SKU007165,sku_description_7165,2,2,1139.52,BOPIS,Store G,06/13/2025,32202,30.3322,-81.6557,Shipped,06/17/2025
2220889,SKU021233,sku_description_21233,3,4,2372.28,BOPIS,Store G,06/13/2025,32202,30.3322,-81.6557,Shipped,06/14/2025
2220889,SKU016801,sku_description_16801,4,1,433.99,BOPIS,Store G,06/13/2025,32202,30.3322,-81.6557,Shipped,06/17/2025
2220890,SKU027927,sku_description_27927,1,4,1340.44,STH,Store B,12/27/2025,38392,25.050588,-78.156291,Shipped,01/01/2026
2220890,SKU003024,sku_description_3024,2,4,1071.88,STH,Store B,12/27/2025,38392,25.050588,-78.156291,Shipped,01/01/2026
2220891,SKU034301,sku_description_34301,1,2,1357.68,STH,Store D,08/27/2025,06299,45.723562,-78.519204,Shipped,08/31/2025
2220891,SKU038071,sku_description_38071,2,2,817.22,STH,Store D,08/27/2025,06299,45.723562,-78.519204,Shipped,08/30/2025
2220891,SKU036020,sku_description_36020,3,3,257.46,STH,Store D,08/27/2025,06299,45.723562,-78.519204,Shipped,09/01/2025
2220891,SKU008682,sku_description_8682,4,1,647.1,STH,Store D,08/27/2025,06299,45.723562,-78.519204,Shipped,08/31/2025
2220891,SKU028814,sku_description_28814,5,4,2642.8,STH,Store D,08/27/2025,06299,45.723562,-78.519204,Shipped,08/30/2025
2220891,SKU016801,sku_description_16801,6,1,433.99,STH,Store D,08/27/2025,06299,45.723562,-78.519204,Shipped,09/01/2025
2220892,SKU003930,sku_description_3930,1,4,395.8,STH,Store G,01/16/2025,13769,28.94838,-69.244408,Shipped,01/19/2025
2220892,SKU027413,sku_description_27413,2,1,489.0,STH,Store G,01/16/2025,13769,28.94838,-69.244408,Shipped,01/20/2025
2220894,SKU014147,sku_description_14147,1,1,529.02,STH,Store G,07/24/2025,97611,41.544169,-99.962158,Shipped,07/26/2025
2220894,SKU043096,sku_description_43096,2,2,115.76,STH,Store G,07/24/2025,97611,41.544169,-99.962158,Shipped,07/28/2025
2220894,SKU028314,sku_description_28314,3,2,609.66,STH,Store G,07/24/2025,97611,41.544169,-99.962158,Shipped,07/28/2025
2220894,SKU038459,sku_description_38459,4,2,1128.24,STH,Store G,07/24/2025,97611,41.544169,-99.962158,Shipped,07/26/2025
2220894,SKU040944,sku_description_40944,5,2,386.0,STH,Store G,07/24/2025,97611,41.544169,-99.962158,Shipped,07/25/2025
2220895,SKU020526,sku_description_20526,1,4,410.2,STH,Store H,10/20/2025,43829,45.516918,-112.69725,Shipped,10/25/2025
2220896,SKU036703,sku_description_36703,1,4,2529.84,STH,Store D,12/10/2025,87096,25.898838,-79.079354,Shipped,12/12/2025
2220896,SKU022935,sku_description_22935,2,4,1981.88,STH,Store D,12/10/2025,87096,25.898838,-79.079354,Shipped,12/14/2025
2220896,SKU018693,sku_description_18693,3,3,1646.16,STH,Store D,12/10/2025,87096,25.898838,-79.079354,Shipped,12/13/2025
2220896,SKU041433,sku_description_41433,4,2,890.16,STH,Store D,12/10/2025,87096,25.898838,-79.079354,Shipped,12/11/2025
2220896,SKU030533,sku_description_30533,5,1,217.52,STH,Store D,12/10/2025,87096,25.898838,-79.079354,Shipped,12/14/2025
2220896,SKU014160,sku_description_14160,6,2,30.58,STH,Store D,12/10/2025,87096,25.898838,-79.079354,Shipped,12/14/2025
2220896,SKU025427,sku_description_25427,7,2,69.64,STH,Store D,12/10/2025,87096,25.898838,-79.079354,Shipped,12/13/2025
2220897,SKU003575,sku_description_3575,1,4,2847.8,BOPIS,Store G,04/11/2025,32202,30.3322,-81.6557,Shipped,04/15/2025
2220897,SKU002803,sku_description_2803,2,1,755.13,BOPIS,Store G,04/11/2025,32202,30.3322,-81.6557,Shipped,04/13/2025
2220898,SKU027413,sku_description_27413,1,4,1956.0,STH,Store D,06/17/2025,19675,32.767669,-69.015527,Shipped,06/21/2025
2220898,SKU015650,sku_description_15650,2,2,234.42,STH,Store D,06/17/2025,19675,32.767669,-69.015527,Shipped,06/19/2025
2220900,SKU006477,sku_description_6477,1,1,415.15,STH,Store F,04/27/2025,55187,47.190059,-111.648033,Shipped,04/29/2025
2220900,SKU025782,sku_description_25782,2,1,205.67,STH,Store F,04/27/2025,55187,47.190059,-111.648033,Shipped,04/30/2025
2220901,SKU010626,sku_description_10626,1,1,523.92,BOPIS,Store B,04/03/2025,60601,41.8837,-87.6233,Shipped,04/04/2025
2220901,SKU002975,sku_description_2975,2,1,309.33,BOPIS,Store B,04/03/2025,60601,41.8837,-87.6233,Shipped,04/08/2025
