Order Number,SKU,SKU Description,Prime Line Number,orderline_units_sold,Total without tax,Fulfillment Method,Ship Node Description,Order Date,Ship ZIP,Ship Latitude,Ship Longitude,Order line status,Shipment status Ship Date
2000873,SKU004447,sku_description_4447,1,2,294.34,STH,Store J,06/25/2024,02872,33.173392,-111.940427,Shipped,06/27/2024
2000874,SKU010218,sku_description_10218,1,2,508.2,STH,Store G,08/05/2024,81668,39.578061,-89.834434,Shipped,08/07/2024
2000878,SKU004490,sku_description_4490,1,4,1809.68,STH,Store A,12/25/2024,48675,38.461171,-88.091943,Shipped,12/30/2024
2000880,SKU023353,sku_description_23353,1,1,352.49,STH,Store E,05/18/2024,72766,26.966766,-90.640339,Shipped,05/22/2024
2000880,SKU037212,sku_description_37212,2,4,2910.32,STH,Store E,05/18/2024,72766,26.966766,-90.640339,Shipped,05/20/2024
2000880,SKU034256,sku_description_34256,3,2,550.62,STH,Store E,05/18/2024,72766,26.966766,-90.640339,Shipped,05/22/2024
2000882,SKU027997,sku_description_27997,1,1,648.76,BOPIS,Store J,05/08/2024,02108,42.3601,-71.0589,Shipped,05/09/2024
2000882,SKU022068,sku_description_22068,2,1,684.06,BOPIS,Store J,05/08/2024,02108,42.3601,-71.0589,Shipped,05/10/2024
2000882,SKU015498,sku_description_15498,3,1,24.08,BOPIS,Store J,05/08/2024,02108,42.3601,-71.0589,Shipped,05/13/2024
2000882,SKU033167,sku_description_33167,4,3,305.46,BOPIS,Store J,05/08/2024,02108,42.3601,-71.0589,Shipped,05/11/2024
2000882,SKU000578,sku_description_578,5,4,2965.96,BOPIS,Store J,05/08/2024,02108,42.3601,-71.0589,Shipped,05/12/2024
2000882,SKU000067,sku_description_67,6,2,230.64,BOPIS,Store J,05/08/2024,02108,42.3601,-71.0589,Shipped,05/12/2024
2000883,SKU031447,sku_description_31447,1,2,802.18,BOPIS,Store G,04/28/2024,32202,30.3322,-81.6557,Shipped,04/29/2024
2000883,SKU026354,sku_description_26354,2,4,2025.84,BOPIS,Store G,04/28/2024,32202,30.3322,-81.6557,Shipped,05/01/2024
2000883,SKU041268,sku_description_41268,3,2,1247.68,BOPIS,Store G,04/28/2024,32202,30.3322,-81.6557,Shipped,05/03/2024
2000883,SKU017202,sku_description_17202,4,4,2320.0,BOPIS,Store G,04/28/2024,32202,30.3322,-81.6557,Shipped,05/02/2024
2000885,SKU019052,sku_description_19052,1,1,6.49,STH,Store B,04/08/2024,63836,44.066584,-99.174736,Shipped,04/10/2024
2000885,SKU003285,sku_description_3285,2,3,1123.95,STH,Store B,04/08/2024,63836,44.066584,-99.174736,Shipped,04/13/2024
2000886,SKU020172,sku_description_20172,1,1,60.41,BOPIS,Store D,06/10/2024,15222,40.4406,-79.9959,Shipped,06/12/2024
2000886,SKU016835,sku_description_16835,2,4,2314.76,BOPIS,Store D,06/10/2024,15222,40.4406,-79.9959,Shipped,06/11/2024
2000887,SKU017582,sku_description_17582,1,1,297.01,BOPIS,Store B,03/02/2024,60601,41.8837,-87.6233,Shipped,03/05/2024
2000889,SKU041268,sku_description_41268,1,1,623.84,STH,Store B,12/19/2024,79660,44.301857,-95.508868,Shipped,12/23/2024
2000889,SKU036292,sku_description_36292,2,4,2826.0,STH,Store B,12/19/2024,79660,44.301857,-95.508868,Shipped,12/23/2024
2000889,SKU005775,sku_description_5775,3,1,25.41,STH,Store B,12/19/2024,79660,44.301857,-95.508868,Shipped,12/24/2024
2000889,SKU030102,sku_description_30102,4,4,608.96,STH,Store B,12/19/2024,79660,44.301857,-95.508868,Shipped,12/21/2024
2000890,SKU021356,sku_description_21356,1,4,487.04,STH,Store E,04/04/2024,68513,37.91988,-80.284154,Shipped,04/08/2024
2000890,SKU009158,sku_description_9158,2,2,970.3,STH,Store E,04/04/2024,68513,37.91988,-80.284154,Shipped,04/07/2024
2000890,SKU003226,sku_description_3226,3,3,2139.03,STH,Store E,04/04/2024,68513,37.91988,-80.284154,Shipped,04/08/2024
2000891,SKU037281,sku_description_37281,1,3,1892.85,BOPIS,Store G,04/08/2024,32202,30.3322,-81.6557,Shipped,04/10/2024
2000891,SKU014146,sku_description_14146,2,3,1530.51,BOPIS,Store G,04/08/2024,32202,30.3322,-81.6557,Shipped,04/10/2024
2000891,SKU003300,sku_description_3300,3,4,2574.56,BOPIS,Store G,04/08/2024,32202,30.3322,-81.6557,Shipped,04/09/2024
2000893,SKU007251,sku_description_7251,1,3,2049.48,STH,Store H,09/04/2024,96416,36.13225,-112.582783,Shipped,09/07/2024
2000893,SKU012695,sku_description_12695,2,3,1735.68,STH,Store H,09/04/2024,96416,36.13225,-112.582783,Shipped,09/09/2024
2000894,SKU019836,sku_description_19836,1,4,523.6,STH,Store B,05/21/2024,06169,25.696462,-102.512728,Shipped,05/24/2024
2000894,SKU038581,sku_description_38581,2,1,350.45,STH,Store B,05/21/2024,06169,25.696462,-102.512728,Shipped,05/25/2024
2000894,SKU010991,sku_description_10991,3,2,1058.88,STH,Store B,05/21/2024,06169,25.696462,-102.512728,Shipped,05/26/2024
2000894,SKU026145,sku_description_26145,4,4,908.88,STH,Store B,05/21/2024,06169,25.696462,-102.512728,Shipped,05/25/2024
2000894,SKU034172,sku_description_34172,5,2,706.32,STH,Store B,05/21/2024,06169,25.696462,-102.512728,Shipped,05/25/2024
2000894,SKU005617,sku_description_5617,6,3,2106.21,STH,Store B,05/21/2024,06169,25.696462,-102.512728,Shipped,05/26/2024
2000894,SKU042725,sku_description_42725,7,3,1586.82,STH,Store B,05/21/2024,06169,25.696462,-102.512728,Shipped,05/23/2024
2000895,SKU008699,sku_description_8699,1,4,1514.08,STH,Store D,10/28/2024,14348,35.863668,-119.728068,Shipped,10/31/2024
2000896,SKU015203,sku_description_15203,1,3,1046.88,STH,Store E,09/25/2024,56956,41.885843,-79.204669,Shipped,09/26/2024
2000896,SKU009527,sku_description_9527,2,2,1425.98,STH,Store E,09/25/2024,56956,41.885843,-79.204669,Shipped,09/26/2024
2000896,SKU014210,sku_description_14210,3,2,43.94,STH,Store E,09/25/2024,56956,41.885843,-79.204669,Shipped,09/26/2024
2000896,SKU004974,sku_description_4974,4,3,1700.1,STH,Store E,09/25/2024,56956,41.885843,-79.204669,Shipped,09/26/2024
2000896,SKU008271,sku_description_8271,5,4,1103.8,STH,Store E,09/25/2024,56956,41.885843,-79.204669,Shipped,09/27/2024
2000896,SKU011895,sku_description_11895,6,3,814.68,STH,Store E,09/25/2024,56956,41.885843,-79.204669,Shipped,09/26/2024
2000897,SKU013742,sku_description_13742,1,3,202.35,STH,Store E,11/01/2024,66523,37.967541,-119.491913,Shipped,11/02/2024
2000901,SKU012114,sku_description_12114,1,2,1313.18,BOPIS,Store D,05/31/2024,15222,40.4406,-79.9959,Shipped,06/05/2024
2000901,SKU030461,sku_description_30461,2,3,1388.88,BOPIS,Store D,05/31/2024,15222,40.4406,-79.9959,Shipped,06/05/2024
2000901,SKU011135,sku_description_11135,3,2,903.74,BOPIS,Store D,05/31/2024,15222,40.4406,-79.9959,Shipped,06/02/2024
2000902,SKU008210,sku_description_8210,1,4,514.64,STH,Store F,04/26/2024,69453,30.581922,-72.404755,Shipped,04/27/2024
2000902,SKU015380,sku_description_15380,2,2,325.62,STH,Store F,04/26/2024,69453,30.581922,-72.404755,Shipped,04/29/2024
2000902,SKU032127,sku_description_32127,3,2,353.76,STH,Store F,04/26/2024,69453,30.581922,-72.404755,Shipped,04/30/2024
2000904,SKU032344,sku_description_32344,1,2,549.54,STH,Store J,04/01/2024,61655,40.059898,-87.425111,Shipped,04/02/2024
2000904,SKU017830,sku_description_17830,2,3,1571.01,STH,Store J,04/01/2024,61655,40.059898,-87.425111,Shipped,04/04/2024
2000904,SKU000450,sku_description_450,3,4,278.2,STH,Store J,04/01/2024,61655,40.059898,-87.425111,Shipped,04/03/2024
2000904,SKU003277,sku_description_3277,4,4,2700.52,STH,Store J,04/01/2024,61655,40.059898,-87.425111,Shipped,04/02/2024
2000904,SKU029096,sku_description_29096,5,2,256.02,STH,Store J,04/01/2024,61655,40.059898,-87.425111,Shipped,04/02/2024
2000904,SKU021762,sku_description_21762,6,3,946.35,STH,Store J,04/01/2024,61655,40.059898,-87.425111,Shipped,04/04/2024
2000905,SKU029269,sku_description_29269,1,2,792.18,STH,Store G,06/03/2024,20538,44.578666,-98.393736,Shipped,06/08/2024
2000906,SKU001145,sku_description_1145,1,3,647.46,STH,Store B,01/08/2024,82462,40.951009,-95.800021,Shipped,01/12/2024
2000906,SKU006168,sku_description_6168,2,4,3157.2,STH,Store B,01/08/2024,82462,40.951009,-95.800021,Shipped,01/11/2024
2000906,SKU031710,sku_description_31710,3,4,1094.68,STH,Store B,01/08/2024,82462,40.951009,-95.800021,Shipped,01/09/2024
2000908,SKU014245,sku_description_14245,1,1,607.66,STH,Store C,09/30/2024,16781,38.122279,-108.170444,Shipped,10/05/2024
2000908,SKU038929,sku_description_38929,2,4,895.64,STH,Store C,09/30/2024,16781,38.122279,-108.170444,Shipped,10/02/2024
2000908,SKU021766,sku_description_21766,3,1,782.59,STH,Store C,09/30/2024,16781,38.122279,-108.170444,Shipped,10/05/2024
2000908,SKU021174,sku_description_21174,4,3,417.54,STH,Store C,09/30/2024,16781,38.122279,-108.170444,Shipped,10/01/2024
2000908,SKU017364,sku_description_17364,5,2,310.74,STH,Store C,09/30/2024,16781,38.122279,-108.170444,Shipped,10/05/2024
2000908,SKU031832,sku_description_31832,6,1,221.08,STH,Store C,09/30/2024,16781,38.122279,-108.170444,Shipped,10/05/2024
2000909,SKU043076,sku_description_43076,1,2,940.52,STH,Store J,03/05/2024,11709,38.575909,-94.699744,Shipped,03/06/2024
2000909,SKU035341,sku_description_35341,2,2,74.7,STH,Store J,03/05/2024,11709,38.575909,-94.699744,Shipped,03/07/2024
2000910,SKU019063,sku_description_19063,1,4,2875.68,STH,Store A,05/20/2024,47951,44.876763,-74.875584,Shipped,05/22/2024
2000910,SKU001109,sku_description_1109,2,1,557.73,STH,Store A,05/20/2024,47951,44.876763,-74.875584,Shipped,05/24/2024
2000910,SKU023489,sku_description_23489,3,4,2359.48,STH,Store A,05/20/2024,47951,44.876763,-74.875584,Shipped,05/25/2024
2000910,SKU021617,sku_description_21617,4,1,286.11,STH,Store A,05/20/2024,47951,44.876763,-74.875584,Shipped,05/21/2024
2000911,SKU014633,sku_description_14633,1,2,310.06,STH,Store E,01/24/2024,81309,44.856479,-118.402324,Shipped,01/26/2024
2000911,SKU015413,sku_description_15413,2,3,2120.13,STH,Store E,01/24/2024,81309,44.856479,-118.402324,Shipped,01/28/2024
2000911,SKU027729,sku_description_27729,3,2,28.14,STH,Store E,01/24/2024,81309,44.856479,-118.402324,Shipped,01/26/2024
2000911,SKU005800,sku_description_5800,4,4,533.96,STH,Store E,01/24/2024,81309,44.856479,-118.402324,Shipped,01/25/2024
2000911,SKU015437,sku_description_15437,5,4,2554.76,STH,Store E,01/24/2024,81309,44.856479,-118.402324,Shipped,01/27/2024
2000911,SKU026373,sku_description_26373,6,4,1441.36,STH,Store E,01/24/2024,81309,44.856479,-118.402324,Shipped,01/28/2024
2000912,SKU006198,sku_description_6198,1,4,2696.92,STH,Store D,01/28/2024,65842,37.928201,-78.031224,Shipped,02/01/2024
2000912,SKU013094,sku_description_13094,2,1,87.73,STH,Store D,01/28/2024,65842,37.928201,-78.031224,Shipped,01/30/2024
2000912,SKU017003,sku_description_17003,3,1,711.59,STH,Store D,01/28/2024,65842,37.928201,-78.031224,Shipped,01/30/2024
2000912,SKU012973,sku_description_12973,4,3,1957.68,STH,Store D,01/28/2024,65842,37.928201,-78.031224,Shipped,02/01/2024
2000912,SKU041357,sku_description_41357,5,4,1212.84,STH,Store D,01/28/2024,65842,37.928201,-78.031224,Shipped,01/29/2024
2000913,SKU031932,sku_description_31932,1,2,1172.16,STH,Store F,10/10/2024,27961,37.669253,-115.165893,Shipped,10/15/2024
2000913,SKU005798,sku_description_5798,2,1,782.02,STH,Store F,10/10/2024,27961,37.669253,-115.165893,Shipped,10/13/2024
2000914,SKU030748,sku_description_30748,1,2,180.3,STH,Store D,05/29/2024,46322,40.590848,-75.648276,Shipped,06/02/2024
2000915,SKU034677,sku_description_34677,1,3,1175.97,STH,Store J,12/23/2024,81123,32.938076,-103.890088,Shipped,12/25/2024
2000915,SKU028866,sku_description_28866,2,2,1239.42,STH,Store J,12/23/2024,81123,32.938076,-103.890088,Shipped,12/24/2024
2000915,SKU026428,sku_description_26428,3,1,778.94,STH,Store J,12/23/2024,81123,32.938076,-103.890088,Shipped,12/26/2024
2000917,SKU012503,sku_description_12503,1,4,607.56,BOPIS,Store J,11/22/2024,02108,42.3601,-71.0589,Shipped,11/26/2024
2000917,SKU011378,sku_description_11378,2,2,750.34,BOPIS,Store J,11/22/2024,02108,42.3601,-71.0589,Shipped,11/23/2024
2000917,SKU005076,sku_description_5076,3,4,1663.4,BOPIS,Store J,11/22/2024,02108,42.3601,-71.0589,Shipped,11/23/2024
2000917,SKU031111,sku_description_31111,4,3,538.68,BOPIS,Store J,11/22/2024,02108,42.3601,-71.0589,Shipped,11/24/2024
2000917,SKU000658,sku_description_658,5,4,1169.52,BOPIS,Store J,11/22/2024,02108,42.3601,-71.0589,Shipped,11/23/2024
2000917,SKU013742,sku_description_13742,6,3,202.35,BOPIS,Store J,11/22/2024,02108,42.3601,-71.0589,Shipped,11/23/2024
2000917,SKU011369,sku_description_11369,7,1,281.54,BOPIS,Store J,11/22/2024,02108,42.3601,-71.0589,Shipped,11/24/2024
2000918,SKU038121,sku_description_38121,1,3,1431.84,STH,Store E,09/08/2024,42480,29.193579,-103.109806,Shipped,09/13/2024
2000919,SKU009948,sku_description_9948,1,2,436.06,BOPIS,Store G,02/22/2024,32202,30.3322,-81.6557,Shipped,02/26/2024
2000919,SKU017285,sku_description_17285,2,3,784.05,BOPIS,Store G,02/22/2024,32202,30.3322,-81.6557,Shipped,02/27/2024
2000919,SKU028866,sku_description_28866,3,1,619.71,BOPIS,Store G,02/22/2024,32202,30.3322,-81.6557,Shipped,02/25/2024
2000919,SKU016121,sku_description_16121,4,2,1329.2,BOPIS,Store G,02/22/2024,32202,30.3322,-81.6557,Shipped,02/27/2024
2000919,SKU037037,sku_description_37037,5,1,512.02,BOPIS,Store G,02/22/2024,32202,30.3322,-81.6557,Shipped,02/26/2024
2000919,SKU037730,sku_description_37730,6,1,791.11,BOPIS,Store G,02/22/2024,32202,30.3322,-81.6557,Shipped,02/27/2024
2000920,SKU035057,sku_description_35057,1,4,681.72,BOPIS,Store J,01/07/2024,02108,42.3601,-71.0589,Shipped,01/10/2024
2000920,SKU036151,sku_description_36151,2,2,1278.7,BOPIS,Store J,01/07/2024,02108,42.3601,-71.0589,Shipped,01/08/2024
2000920,SKU001297,sku_description_1297,3,2,272.96,BOPIS,Store J,01/07/2024,02108,42.3601,-71.0589,Shipped,01/08/2024
2000920,SKU018445,sku_description_18445,4,3,1725.0,BOPIS,Store J,01/07/2024,02108,42.3601,-71.0589,Shipped,01/09/2024
2000920,SKU001085,sku_description_1085,5,4,3023.8,BOPIS,Store J,01/07/2024,02108,42.3601,-71.0589,Shipped,01/10/2024
2000921,SKU043050,sku_description_43050,1,2,541.96,STH,Store D,10/20/2024,03035,48.231894,-91.385604,Shipped,10/21/2024
2000921,SKU001314,sku_description_1314,2,2,1308.78,STH,Store D,10/20/2024,03035,48.231894,-91.385604,Shipped,10/25/2024
2000922,SKU003277,sku_description_3277,1,1,675.13,BOPIS,Store G,05/25/2024,32202,30.3322,-81.6557,Shipped,05/26/2024
2000922,SKU025427,sku_description_25427,2,4,139.28,BOPIS,Store G,05/25/2024,32202,30.3322,-81.6557,Shipped,05/29/2024
2000922,SKU022035,sku_description_22035,3,3,2262.72,BOPIS,Store G,05/25/2024,32202,30.3322,-81.6557,Shipped,05/26/2024
2000922,SKU032920,sku_description_32920,4,3,232.62,BOPIS,Store G,05/25/2024,32202,30.3322,-81.6557,Shipped,05/29/2024
2000922,SKU039047,sku_description_39047,5,4,1388.68,BOPIS,Store G,05/25/2024,32202,30.3322,-81.6557,Shipped,05/26/2024
2000922,SKU018982,sku_description_18982,6,2,1316.94,BOPIS,Store G,05/25/2024,32202,30.3322,-81.6557,Shipped,05/27/2024
2000923,SKU011921,sku_description_11921,1,3,1976.85,STH,Store F,08/28/2024,05873,46.725648,-92.662995,Shipped,09/01/2024
2000923,SKU016145,sku_description_16145,2,4,1538.12,STH,Store F,08/28/2024,05873,46.725648,-92.662995,Shipped,08/29/2024
2000925,SKU011882,sku_description_11882,1,3,527.1,BOPIS,Store B,08/13/2024,60601,41.8837,-87.6233,Shipped,08/15/2024
2000925,SKU007326,sku_description_7326,2,4,629.8,BOPIS,Store B,08/13/2024,60601,41.8837,-87.6233,Shipped,08/16/2024
2000925,SKU013947,sku_description_13947,3,1,65.25,BOPIS,Store B,08/13/2024,60601,41.8837,-87.6233,Shipped,08/18/2024
2000925,SKU003017,sku_description_3017,4,4,2347.84,BOPIS,Store B,08/13/2024,60601,41.8837,-87.6233,Shipped,08/14/2024
2000925,SKU032983,sku_description_32983,5,4,2825.08,BOPIS,Store B,08/13/2024,60601,41.8837,-87.6233,Shipped,08/16/2024
2000925,SKU026373,sku_description_26373,6,3,1081.02,BOPIS,Store B,08/13/2024,60601,41.8837,-87.6233,Shipped,08/16/2024
2000927,SKU009982,sku_description_9982,1,3,1451.55,STH,Store I,04/04/2024,31863,29.628727,-70.234037,Shipped,04/05/2024
2000927,SKU019679,sku_description_19679,2,3,53.43,STH,Store I,04/04/2024,31863,29.628727,-70.234037,Shipped,04/07/2024
2000927,SKU036443,sku_description_36443,3,4,1354.68,STH,Store I,04/04/2024,31863,29.628727,-70.234037,Shipped,04/05/2024
2000927,SKU025988,sku_description_25988,4,4,793.64,STH,Store I,04/04/2024,31863,29.628727,-70.234037,Shipped,04/05/2024
2000927,SKU034256,sku_description_34256,5,3,825.93,STH,Store I,04/04/2024,31863,29.628727,-70.234037,Shipped,04/06/2024
2000927,SKU020831,sku_description_20831,6,1,705.23,STH,Store I,04/04/2024,31863,29.628727,-70.234037,Shipped,04/05/2024
2000928,SKU034016,sku_description_34016,1,2,813.32,BOPIS,Store H,01/27/2024,33602,27.9506,-82.4572,Shipped,01/29/2024
2000928,SKU034627,sku_description_34627,2,2,593.66,BOPIS,Store H,01/27/2024,33602,27.9506,-82.4572,Shipped,02/01/2024
2000929,SKU036746,sku_description_36746,1,1,179.5,STH,Store C,05/09/2024,07427,44.599452,-68.856507,Shipped,05/11/2024
2000929,SKU009612,sku_description_9612,2,1,199.28,STH,Store C,05/09/2024,07427,44.599452,-68.856507,Shipped,05/14/2024
2000929,SKU027041,sku_description_27041,3,4,932.2,STH,Store C,05/09/2024,07427,44.599452,-68.856507,Shipped,05/14/2024
2000929,SKU003724,sku_description_3724,4,1,151.03,STH,Store C,05/09/2024,07427,44.599452,-68.856507,Shipped,05/14/2024
2000929,SKU031561,sku_description_31561,5,4,861.88,STH,Store C,05/09/2024,07427,44.599452,-68.856507,Shipped,05/13/2024
2000929,SKU007920,sku_description_7920,6,1,330.54,STH,Store C,05/09/2024,07427,44.599452,-68.856507,Shipped,05/13/2024
2000930,SKU030659,sku_description_30659,1,4,2237.36,STH,Store G,09/01/2024,02070,39.872673,-114.829903,Shipped,09/04/2024
2000930,SKU036584,sku_description_36584,2,1,382.42,STH,Store G,09/01/2024,02070,39.872673,-114.829903,Shipped,09/05/2024
2000931,SKU000973,sku_description_973,1,2,1173.72,STH,Store G,02/28/2024,64068,45.971203,-96.017732,Shipped,03/01/2024
2000931,SKU029472,sku_description_29472,2,1,634.87,STH,Store G,02/28/2024,64068,45.971203,-96.017732,Shipped,02/29/2024
2000934,SKU042958,sku_description_42958,1,3,1104.9,BOPIS,Store A,09/08/2024,55401,44.9833,-93.2667,Shipped,09/09/2024
2000934,SKU027594,sku_description_27594,2,2,1020.14,BOPIS,Store A,09/08/2024,55401,44.9833,-93.2667,Shipped,09/12/2024
2000934,SKU035713,sku_description_35713,3,2,1291.28,BOPIS,Store A,09/08/2024,55401,44.9833,-93.2667,Shipped,09/12/2024
2000936,SKU008025,sku_description_8025,1,3,559.14,STH,Store H,10/22/2024,28112,45.341552,-106.173068,Shipped,10/24/2024
2000936,SKU039471,sku_description_39471,2,1,158.11,STH,Store H,10/22/2024,28112,45.341552,-106.173068,Shipped,10/23/2024
2000936,SKU007549,sku_description_7549,3,3,1992.69,STH,Store H,10/22/2024,28112,45.341552,-106.173068,Shipped,10/26/2024
2000936,SKU040876,sku_description_40876,4,3,1002.33,STH,Store H,10/22/2024,28112,45.341552,-106.173068,Shipped,10/26/2024
2000936,SKU034101,sku_description_34101,5,2,780.1,STH,Store H,10/22/2024,28112,45.341552,-106.173068,Shipped,10/27/2024
2000936,SKU041035,sku_description_41035,6,4,1892.48,STH,Store H,10/22/2024,28112,45.341552,-106.173068,Shipped,10/26/2024
2000937,SKU022073,sku_description_22073,1,1,161.24,BOPIS,Store J,11/18/2024,02108,42.3601,-71.0589,Shipped,11/20/2024
2000937,SKU019927,sku_description_19927,2,1,762.4,BOPIS,Store J,11/18/2024,02108,42.3601,-71.0589,Shipped,11/22/2024
2000937,SKU025094,sku_description_25094,3,4,675.68,BOPIS,Store J,11/18/2024,02108,42.3601,-71.0589,Shipped,11/23/2024
2000937,SKU000280,sku_description_280,4,3,1911.75,BOPIS,Store J,11/18/2024,02108,42.3601,-71.0589,Shipped,11/19/2024
2000937,SKU024568,sku_description_24568,5,3,2351.73,BOPIS,Store J,11/18/2024,02108,42.3601,-71.0589,Shipped,11/20/2024
2000937,SKU041713,sku_description_41713,6,2,276.06,BOPIS,Store J,11/18/2024,02108,42.3601,-71.0589,Shipped,11/19/2024
2000938,SKU019461,sku_description_19461,1,4,1084.24,STH,Store B,12/17/2024,08700,35.986252,-99.244663,Shipped,12/21/2024
2000938,SKU013754,sku_description_13754,2,2,379.86,STH,Store B,12/17/2024,08700,35.986252,-99.244663,Shipped,12/20/2024
2000938,SKU037264,sku_description_37264,3,1,371.81,STH,Store B,12/17/2024,08700,35.986252,-99.244663,Shipped,12/18/2024
2000938,SKU027428,sku_description_27428,4,4,2034.72,STH,Store B,12/17/2024,08700,35.986252,-99.244663,Shipped,12/19/2024
2000939,SKU041089,sku_description_41089,1,2,740.0,STH,Store D,01/28/2024,01220,37.504771,-108.987899,Shipped,02/01/2024
2000940,SKU028998,sku_description_28998,1,1,651.08,BOPIS,Store D,03/18/2024,15222,40.4406,-79.9959,Shipped,03/23/2024
2000942,SKU018968,sku_description_18968,1,2,343.74,BOPIS,Store B,10/15/2024,60601,41.8837,-87.6233,Shipped,10/20/2024
2000943,SKU015530,sku_description_15530,1,2,826.2,STH,Store J,06/04/2024,70227,30.715585,-86.684965,Shipped,06/05/2024
2000943,SKU017216,sku_description_17216,2,4,1229.32,STH,Store J,06/04/2024,70227,30.715585,-86.684965,Shipped,06/06/2024
2000943,SKU006015,sku_description_6015,3,3,1096.8,STH,Store J,06/04/2024,70227,30.715585,-86.684965,Shipped,06/08/2024
2000943,SKU042371,sku_description_42371,4,1,296.53,STH,Store J,06/04/2024,70227,30.715585,-86.684965,Shipped,06/08/2024
2000944,SKU033047,sku_description_33047,1,1,581.04,STH,Store H,02/13/2024,89235,40.04587,-76.452302,Shipped,02/18/2024
2000944,SKU007601,sku_description_7601,2,4,2141.64,STH,Store H,02/13/2024,89235,40.04587,-76.452302,Shipped,02/15/2024
2000944,SKU042958,sku_description_42958,3,1,368.3,STH,Store H,02/13/2024,89235,40.04587,-76.452302,Shipped,02/15/2024
2000944,SKU025471,sku_description_25471,4,4,483.8,STH,Store H,02/13/2024,89235,40.04587,-76.452302,Shipped,02/18/2024
2000945,SKU023704,sku_description_23704,1,2,454.02,BOPIS,Store E,05/07/2024,30303,33.749,-84.388,Shipped,05/08/2024
2000945,SKU036374,sku_description_36374,2,4,2797.92,BOPIS,Store E,05/07/2024,30303,33.749,-84.388,Shipped,05/12/2024
2000945,SKU036290,sku_description_36290,3,1,650.45,BOPIS,Store E,05/07/2024,30303,33.749,-84.388,Shipped,05/10/2024
2000945,SKU026834,sku_description_26834,4,3,1517.85,BOPIS,Store E,05/07/2024,30303,33.749,-84.388,Shipped,05/10/2024
2000949,SKU009768,sku_description_9768,1,3,1828.29,BOPIS,Store A,11/06/2024,55401,44.9833,-93.2667,Shipped,11/10/2024
2000951,SKU000763,sku_description_763,1,4,804.2,STH,Store A,11/12/2024,18713,28.913574,-80.038934,Shipped,11/15/2024
2000951,SKU027574,sku_description_27574,2,1,362.17,STH,Store A,11/12/2024,18713,28.913574,-80.038934,Shipped,11/13/2024
2000952,SKU016875,sku_description_16875,1,4,1672.96,STH,Store E,04/25/2024,26443,46.467736,-105.899958,Shipped,04/27/2024
2000952,SKU037792,sku_description_37792,2,4,1941.88,STH,Store E,04/25/2024,26443,46.467736,-105.899958,Shipped,04/27/2024
2000952,SKU042896,sku_description_42896,3,2,294.0,STH,Store E,04/25/2024,26443,46.467736,-105.899958,Shipped,04/27/2024
2000953,SKU039775,sku_description_39775,1,2,909.16,BOPIS,Store C,09/24/2024,48226,42.3314,-83.0458,Shipped,09/26/2024
2000953,SKU040500,sku_description_40500,2,1,351.58,BOPIS,Store C,09/24/2024,48226,42.3314,-83.0458,Shipped,09/28/2024
2000953,SKU023829,sku_description_23829,3,3,1826.22,BOPIS,Store C,09/24/2024,48226,42.3314,-83.0458,Shipped,09/27/2024
2000953,SKU030592,sku_description_30592,4,1,189.29,BOPIS,Store C,09/24/2024,48226,42.3314,-83.0458,Shipped,09/27/2024
2000953,SKU006893,sku_description_6893,5,1,744.21,BOPIS,Store C,09/24/2024,48226,42.3314,-83.0458,Shipped,09/28/2024
2000953,SKU010148,sku_description_10148,6,1,416.87,BOPIS,Store C,09/24/2024,48226,42.3314,-83.0458,Shipped,09/28/2024
2000955,SKU004464,sku_description_4464,1,1,110.77,STH,Store E,08/18/2024,51153,33.813669,-71.311452,Shipped,08/22/2024
2000955,SKU007721,sku_description_7721,2,3,1333.74,STH,Store E,08/18/2024,51153,33.813669,-71.311452,Shipped,08/21/2024
2000955,SKU034444,sku_description_34444,3,4,2692.64,STH,Store E,08/18/2024,51153,33.813669,-71.311452,Shipped,08/23/2024
2000955,SKU024712,sku_description_24712,4,4,398.56,STH,Store E,08/18/2024,51153,33.813669,-71.311452,Shipped,08/22/2024
2000955,SKU014946,sku_description_14946,5,1,798.62,STH,Store E,08/18/2024,51153,33.813669,-71.311452,Shipped,08/21/2024
2000956,SKU032796,sku_description_32796,1,3,2284.74,STH,Store A,08/14/2024,11456,27.896952,-68.64214,Shipped,08/15/2024
2000956,SKU010414,sku_description_10414,2,4,932.28,STH,Store A,08/14/2024,11456,27.896952,-68.64214,Shipped,08/17/2024
2000956,SKU025127,sku_description_25127,3,1,736.93,STH,Store A,08/14/2024,11456,27.896952,-68.64214,Shipped,08/16/2024
2000956,SKU032231,sku_description_32231,4,4,1253.52,STH,Store A,08/14/2024,11456,27.896952,-68.64214,Shipped,08/19/2024
2000957,SKU037944,sku_description_37944,1,2,358.72,BOPIS,Store A,06/01/2024,55401,44.9833,-93.2667,Shipped,06/04/2024
2000957,SKU036305,sku_description_36305,2,2,1543.72,BOPIS,Store A,06/01/2024,55401,44.9833,-93.2667,Shipped,06/06/2024
2000957,SKU020598,sku_description_20598,3,4,1589.56,BOPIS,Store A,06/01/2024,55401,44.9833,-93.2667,Shipped,06/05/2024
2000957,SKU026373,sku_description_26373,4,3,1081.02,BOPIS,Store A,06/01/2024,55401,44.9833,-93.2667,Shipped,06/05/2024
