Order Number,SKU,SKU Description,Prime Line Number,orderline_units_sold,Total without tax,Fulfillment Method,Ship Node Description,Order Date,Ship ZIP,Ship Latitude,Ship Longitude,Order line status,Shipment status Ship Date
2000704,SKU022681,sku_description_22681,5,3,2098.62,STH,Store A,3/6/2024,98718,38.187672,-119.425435,Shipped,3/9/2024
2000704,SKU007705,sku_description_7705,6,2,84.36,STH,Store A,3/6/2024,98718,38.187672,-119.425435,Shipped,3/11/2024
2000705,SKU012139,sku_description_12139,1,2,169.52,BOPIS,Store J,11/14/2024,02108,42.3601,-71.0589,Shipped,11/19/2024
2000705,SKU037232,sku_description_37232,2,4,1633.8,BOPIS,Store J,11/14/2024,02108,42.3601,-71.0589,Shipped,11/16/2024
2000705,SKU022073,sku_description_22073,3,2,322.48,BOPIS,Store J,11/14/2024,02108,42.3601,-71.0589,Shipped,11/17/2024
2000705,SKU038121,sku_description_38121,4,1,477.28,BOPIS,Store J,11/14/2024,02108,42.3601,-71.0589,Shipped,11/19/2024
2000706,SKU006626,sku_description_6626,1,4,559.32,STH,Store D,9/30/2024,96903,45.143023,-119.560723,Shipped,10/4/2024
2000706,SKU010801,sku_description_10801,2,1,282.92,STH,Store D,9/30/2024,96903,45.143023,-119.560723,Shipped,10/3/2024
2000707,SKU009117,sku_description_9117,1,2,966.88,BOPIS,Store G,1/14/2024,32202,30.3322,-81.6557,Cancelled,
2000708,SKU039951,sku_description_39951,1,3,1577.16,STH,Store I,7/20/2024,47252,33.483044,-119.725242,Cancelled,
2000708,SKU017202,sku_description_17202,2,2,1160,STH,Store I,7/20/2024,47252,33.483044,-119.725242,Cancelled,
2000709,SKU004490,sku_description_4490,1,3,1357.26,BOPIS,Store F,10/30/2024,37219,36.1627,-86.7816,Shipped,11/1/2024
2000709,SKU014982,sku_description_14982,2,3,831.75,BOPIS,Store F,10/30/2024,37219,36.1627,-86.7816,Shipped,10/31/2024
2000709,SKU030343,sku_description_30343,3,1,448.32,BOPIS,Store F,10/30/2024,37219,36.1627,-86.7816,Shipped,10/31/2024
2000709,SKU036788,sku_description_36788,4,2,1421.22,BOPIS,Store F,10/30/2024,37219,36.1627,-86.7816,Shipped,11/1/2024
2000709,SKU017344,sku_description_17344,5,4,830.36,BOPIS,Store F,10/30/2024,37219,36.1627,-86.7816,Shipped,11/3/2024
2000709,SKU024346,sku_description_24346,6,1,366.21,BOPIS,Store F,10/30/2024,37219,36.1627,-86.7816,Shipped,11/4/2024
2000709,SKU021275,sku_description_21275,7,4,2090.36,BOPIS,Store F,10/30/2024,37219,36.1627,-86.7816,Shipped,11/1/2024
2000710,SKU034536,sku_description_34536,1,3,2148.06,STH,Store J,10/15/2024,97320,42.808657,-105.128387,Shipped,10/16/2024
2000710,SKU016423,sku_description_16423,2,1,198.34,STH,Store J,10/15/2024,97320,42.808657,-105.128387,Shipped,10/17/2024
2000711,SKU042945,sku_description_42945,1,2,1280.94,BOPIS,Store E,12/5/2024,30303,33.749,-84.388,Cancelled,
2000711,SKU023191,sku_description_23191,2,2,1181.92,BOPIS,Store E,12/5/2024,30303,33.749,-84.388,Cancelled,
2000711,SKU007119,sku_description_7119,3,3,1664.94,BOPIS,Store E,12/5/2024,30303,33.749,-84.388,Cancelled,
2000711,SKU023904,sku_description_23904,4,4,207.64,BOPIS,Store E,12/5/2024,30303,33.749,-84.388,Cancelled,
2000711,SKU013830,sku_description_13830,5,1,376.58,BOPIS,Store E,12/5/2024,30303,33.749,-84.388,Cancelled,
2000711,SKU001510,sku_description_1510,6,1,612.61,BOPIS,Store E,12/5/2024,30303,33.749,-84.388,Cancelled,
2000711,SKU024814,sku_description_24814,7,2,622.38,BOPIS,Store E,12/5/2024,30303,33.749,-84.388,Cancelled,
2000712,SKU037487,sku_description_37487,1,1,110.54,STH,Store B,1/14/2024,48071,36.931795,-75.946255,Shipped,1/15/2024
2000712,SKU013704,sku_description_13704,2,2,802.06,STH,Store B,1/14/2024,48071,36.931795,-75.946255,Shipped,1/18/2024
2000712,SKU030761,sku_description_30761,3,1,764.56,STH,Store B,1/14/2024,48071,36.931795,-75.946255,Shipped,1/16/2024
2000712,SKU012911,sku_description_12911,4,3,1330.62,STH,Store B,1/14/2024,48071,36.931795,-75.946255,Shipped,1/15/2024
2000712,SKU002406,sku_description_2406,5,4,1943.24,STH,Store B,1/14/2024,48071,36.931795,-75.946255,Shipped,1/15/2024
2000713,SKU013272,sku_description_13272,1,4,1053.92,STH,Store I,2/12/2024,85064,47.228593,-119.274559,Shipped,2/13/2024
2000713,SKU040237,sku_description_40237,2,2,386.9,STH,Store I,2/12/2024,85064,47.228593,-119.274559,Shipped,2/16/2024
2000713,SKU006816,sku_description_6816,3,3,321.93,STH,Store I,2/12/2024,85064,47.228593,-119.274559,Shipped,2/14/2024
2000713,SKU026373,sku_description_26373,4,3,1081.02,STH,Store I,2/12/2024,85064,47.228593,-119.274559,Shipped,2/15/2024
2000713,SKU003180,sku_description_3180,5,4,2196.2,STH,Store I,2/12/2024,85064,47.228593,-119.274559,Shipped,2/15/2024
2000713,SKU026475,sku_description_26475,6,4,2402.12,STH,Store I,2/12/2024,85064,47.228593,-119.274559,Shipped,2/17/2024
2000713,SKU028334,sku_description_28334,7,2,303.46,STH,Store I,2/12/2024,85064,47.228593,-119.274559,Shipped,2/17/2024
2000714,SKU033595,sku_description_33595,1,1,27.47,STH,Store G,11/25/2024,28281,37.976432,-108.279081,Shipped,11/28/2024
2000714,SKU016420,sku_description_16420,2,1,277.95,STH,Store G,11/25/2024,28281,37.976432,-108.279081,Shipped,11/28/2024
2000714,SKU036445,sku_description_36445,3,3,2054.97,STH,Store G,11/25/2024,28281,37.976432,-108.279081,Shipped,11/27/2024
2000714,SKU018959,sku_description_18959,4,1,312.9,STH,Store G,11/25/2024,28281,37.976432,-108.279081,Shipped,11/28/2024
2000714,SKU015960,sku_description_15960,5,4,201.84,STH,Store G,11/25/2024,28281,37.976432,-108.279081,Shipped,11/28/2024
2000714,SKU038335,sku_description_38335,6,3,1693.11,STH,Store G,11/25/2024,28281,37.976432,-108.279081,Shipped,11/28/2024
2000714,SKU033737,sku_description_33737,7,2,557.52,STH,Store G,11/25/2024,28281,37.976432,-108.279081,Shipped,11/26/2024
2000715,SKU020976,sku_description_20976,1,1,299.17,BOPIS,Store A,8/7/2024,55401,44.9833,-93.2667,Shipped,8/8/2024
2000715,SKU012681,sku_description_12681,2,3,1751.61,BOPIS,Store A,8/7/2024,55401,44.9833,-93.2667,Shipped,8/8/2024
2000715,SKU021766,sku_description_21766,3,2,1565.18,BOPIS,Store A,8/7/2024,55401,44.9833,-93.2667,Shipped,8/10/2024
2000715,SKU012992,sku_description_12992,4,3,1248.51,BOPIS,Store A,8/7/2024,55401,44.9833,-93.2667,Shipped,8/12/2024
2000715,SKU034959,sku_description_34959,5,4,823.96,BOPIS,Store A,8/7/2024,55401,44.9833,-93.2667,Shipped,8/11/2024
2000715,SKU024829,sku_description_24829,6,4,3176.2,BOPIS,Store A,8/7/2024,55401,44.9833,-93.2667,Shipped,8/9/2024
2000716,SKU024109,sku_description_24109,1,1,4.36,STH,Store C,3/10/2024,52771,39.270051,-90.419935,Shipped,3/13/2024
2000716,SKU021233,sku_description_21233,2,4,2372.28,STH,Store C,3/10/2024,52771,39.270051,-90.419935,Shipped,3/14/2024
2000716,SKU031339,sku_description_31339,3,2,1476.7,STH,Store C,3/10/2024,52771,39.270051,-90.419935,Shipped,3/15/2024
2000716,SKU034914,sku_description_34914,4,3,1629.99,STH,Store C,3/10/2024,52771,39.270051,-90.419935,Shipped,3/11/2024
2000716,SKU001297,sku_description_1297,5,1,136.48,STH,Store C,3/10/2024,52771,39.270051,-90.419935,Shipped,3/12/2024
2000717,SKU035670,sku_description_35670,1,2,1061.18,STH,Store B,8/24/2024,09577,37.632081,-118.341094,Shipped,8/29/2024
2000717,SKU031025,sku_description_31025,2,4,2779.16,STH,Store B,8/24/2024,09577,37.632081,-118.341094,Shipped,8/29/2024
2000718,SKU034093,sku_description_34093,1,2,1557.64,BOPIS,Store H,4/3/2024,33602,27.9506,-82.4572,Shipped,4/4/2024
2000719,SKU014168,sku_description_14168,1,4,2786.84,STH,Store B,1/26/2024,04946,32.77834,-81.786442,Shipped,1/28/2024
2000719,SKU016221,sku_description_16221,2,1,688.43,STH,Store B,1/26/2024,04946,32.77834,-81.786442,Shipped,1/31/2024
2000719,SKU036173,sku_description_36173,3,2,1573.7,STH,Store B,1/26/2024,04946,32.77834,-81.786442,Shipped,1/29/2024
2000720,SKU041867,sku_description_41867,1,2,1062.28,BOPIS,Store D,5/13/2024,15222,40.4406,-79.9959,Shipped,5/18/2024
2000720,SKU009460,sku_description_9460,2,4,1101.36,BOPIS,Store D,5/13/2024,15222,40.4406,-79.9959,Shipped,5/17/2024
2000720,SKU025134,sku_description_25134,3,2,1070.1,BOPIS,Store D,5/13/2024,15222,40.4406,-79.9959,Shipped,5/15/2024
2000720,SKU026959,sku_description_26959,4,1,363.85,BOPIS,Store D,5/13/2024,15222,40.4406,-79.9959,Shipped,5/18/2024
2000721,SKU029714,sku_description_29714,1,2,956.74,BOPIS,Store I,7/13/2024,28202,35.2271,-80.8431,Cancelled,
2000721,SKU015675,sku_description_15675,2,4,2916.52,BOPIS,Store I,7/13/2024,28202,35.2271,-80.8431,Cancelled,
2000721,SKU030396,sku_description_30396,3,3,1996.38,BOPIS,Store I,7/13/2024,28202,35.2271,-80.8431,Cancelled,
2000721,SKU020179,sku_description_20179,4,4,1018.76,BOPIS,Store I,7/13/2024,28202,35.2271,-80.8431,Cancelled,
2000721,SKU003905,sku_description_3905,5,3,2027.52,BOPIS,Store I,7/13/2024,28202,35.2271,-80.8431,Cancelled,
2000721,SKU025716,sku_description_25716,6,4,2863.64,BOPIS,Store I,7/13/2024,28202,35.2271,-80.8431,Cancelled,
2000722,SKU000579,sku_description_579,1,4,1580.88,STH,Store C,6/16/2024,96529,40.293356,-80.841157,Shipped,6/18/2024
2000722,SKU019987,sku_description_19987,2,2,684.76,STH,Store C,6/16/2024,96529,40.293356,-80.841157,Shipped,6/17/2024
2000722,SKU001532,sku_description_1532,3,1,489.44,STH,Store C,6/16/2024,96529,40.293356,-80.841157,Shipped,6/17/2024
2000722,SKU026392,sku_description_26392,4,2,1347.98,STH,Store C,6/16/2024,96529,40.293356,-80.841157,Shipped,6/17/2024
2000722,SKU034156,sku_description_34156,5,4,1576.8,STH,Store C,6/16/2024,96529,40.293356,-80.841157,Shipped,6/20/2024
2000722,SKU028855,sku_description_28855,6,2,470.08,STH,Store C,6/16/2024,96529,40.293356,-80.841157,Shipped,6/17/2024
2000722,SKU028264,sku_description_28264,7,3,484.23,STH,Store C,6/16/2024,96529,40.293356,-80.841157,Shipped,6/18/2024
2000723,SKU013193,sku_description_13193,1,1,60.93,STH,Store D,4/18/2024,59423,35.773648,-105.591898,Shipped,4/22/2024
2000723,SKU012389,sku_description_12389,2,2,1533.88,STH,Store D,4/18/2024,59423,35.773648,-105.591898,Shipped,4/23/2024
2000723,SKU011795,sku_description_11795,3,3,1133.37,STH,Store D,4/18/2024,59423,35.773648,-105.591898,Shipped,4/23/2024
2000723,SKU021584,sku_description_21584,4,3,1354.14,STH,Store D,4/18/2024,59423,35.773648,-105.591898,Shipped,4/21/2024
2000724,SKU034640,sku_description_34640,1,1,566.63,BOPIS,Store B,8/20/2024,60601,41.8837,-87.6233,Cancelled,
2000725,SKU009182,sku_description_9182,1,1,328.08,BOPIS,Store F,6/16/2024,37219,36.1627,-86.7816,Shipped,6/19/2024
2000725,SKU005034,sku_description_5034,2,2,963.32,BOPIS,Store F,6/16/2024,37219,36.1627,-86.7816,Shipped,6/18/2024
2000725,SKU033126,sku_description_33126,3,1,458.9,BOPIS,Store F,6/16/2024,37219,36.1627,-86.7816,Shipped,6/21/2024
2000725,SKU038513,sku_description_38513,4,1,278.88,BOPIS,Store F,6/16/2024,37219,36.1627,-86.7816,Shipped,6/18/2024
2000725,SKU017605,sku_description_17605,5,2,35.86,BOPIS,Store F,6/16/2024,37219,36.1627,-86.7816,Shipped,6/20/2024
2000725,SKU034802,sku_description_34802,6,2,1072.78,BOPIS,Store F,6/16/2024,37219,36.1627,-86.7816,Shipped,6/18/2024
2000726,SKU013705,sku_description_13705,1,3,1144.08,STH,Store G,6/21/2024,06714,38.59915,-94.266041,Shipped,6/26/2024
2000726,SKU013962,sku_description_13962,2,4,1852.76,STH,Store G,6/21/2024,06714,38.59915,-94.266041,Shipped,6/23/2024
2000726,SKU033532,sku_description_33532,3,2,627.6,STH,Store G,6/21/2024,06714,38.59915,-94.266041,Shipped,6/24/2024
2000726,SKU034756,sku_description_34756,4,1,526.77,STH,Store G,6/21/2024,06714,38.59915,-94.266041,Shipped,6/22/2024
2000726,SKU027398,sku_description_27398,5,1,754.53,STH,Store G,6/21/2024,06714,38.59915,-94.266041,Shipped,6/25/2024
2000726,SKU017259,sku_description_17259,6,1,648.48,STH,Store G,6/21/2024,06714,38.59915,-94.266041,Shipped,6/26/2024
2000726,SKU007490,sku_description_7490,7,1,646.56,STH,Store G,6/21/2024,06714,38.59915,-94.266041,Shipped,6/25/2024
2000727,SKU023698,sku_description_23698,1,3,1772.31,STH,Store H,7/13/2024,21539,44.198464,-118.430462,Shipped,7/15/2024
2000728,SKU029864,sku_description_29864,1,1,188.47,BOPIS,Store C,5/22/2024,48226,42.3314,-83.0458,Shipped,5/23/2024
2000728,SKU033426,sku_description_33426,2,4,2993.12,BOPIS,Store C,5/22/2024,48226,42.3314,-83.0458,Shipped,5/23/2024
2000729,SKU018089,sku_description_18089,1,2,599.64,BOPIS,Store H,8/3/2024,33602,27.9506,-82.4572,Shipped,8/6/2024
2000729,SKU022478,sku_description_22478,2,4,1384.96,BOPIS,Store H,8/3/2024,33602,27.9506,-82.4572,Shipped,8/7/2024
2000729,SKU009973,sku_description_9973,3,3,2297.16,BOPIS,Store H,8/3/2024,33602,27.9506,-82.4572,Shipped,8/4/2024
2000729,SKU011015,sku_description_11015,4,2,1400.72,BOPIS,Store H,8/3/2024,33602,27.9506,-82.4572,Shipped,8/8/2024
2000729,SKU009165,sku_description_9165,5,3,2304.39,BOPIS,Store H,8/3/2024,33602,27.9506,-82.4572,Shipped,8/4/2024
2000729,SKU033932,sku_description_33932,6,3,639.6,BOPIS,Store H,8/3/2024,33602,27.9506,-82.4572,Shipped,8/4/2024
2000730,SKU006944,sku_description_6944,1,4,161.72,BOPIS,Store J,5/9/2024,02108,42.3601,-71.0589,Cancelled,
2000730,SKU014160,sku_description_14160,2,3,45.87,BOPIS,Store J,5/9/2024,02108,42.3601,-71.0589,Cancelled,
2000730,SKU024161,sku_description_24161,3,3,2394.03,BOPIS,Store J,5/9/2024,02108,42.3601,-71.0589,Cancelled,
2000730,SKU000491,sku_description_491,4,4,1464.64,BOPIS,Store J,5/9/2024,02108,42.3601,-71.0589,Cancelled,
2000731,SKU000621,sku_description_621,1,4,600.24,BOPIS,Store D,2/11/2024,15222,40.4406,-79.9959,Shipped,2/12/2024
2000731,SKU034626,sku_description_34626,2,4,359.16,BOPIS,Store D,2/11/2024,15222,40.4406,-79.9959,Shipped,2/16/2024
2000732,SKU008031,sku_description_8031,1,2,569.44,BOPIS,Store H,8/28/2024,33602,27.9506,-82.4572,Shipped,9/2/2024
2000732,SKU042597,sku_description_42597,2,4,3150.68,BOPIS,Store H,8/28/2024,33602,27.9506,-82.4572,Shipped,8/30/2024
2000732,SKU037994,sku_description_37994,3,2,1282.24,BOPIS,Store H,8/28/2024,33602,27.9506,-82.4572,Shipped,8/29/2024
2000732,SKU013704,sku_description_13704,4,1,401.03,BOPIS,Store H,8/28/2024,33602,27.9506,-82.4572,Shipped,8/30/2024
2000732,SKU007450,sku_description_7450,5,3,287.01,BOPIS,Store H,8/28/2024,33602,27.9506,-82.4572,Shipped,9/2/2024
2000732,SKU012794,sku_description_12794,6,3,2293.41,BOPIS,Store H,8/28/2024,33602,27.9506,-82.4572,Shipped,8/29/2024
2000733,SKU002765,sku_description_2765,1,4,440.08,BOPIS,Store D,1/10/2024,15222,40.4406,-79.9959,Cancelled,
2000734,SKU004978,sku_description_4978,1,3,501.51,BOPIS,Store D,10/3/2024,15222,40.4406,-79.9959,Cancelled,
2000734,SKU029514,sku_description_29514,2,4,3053.52,BOPIS,Store D,10/3/2024,15222,40.4406,-79.9959,Cancelled,
2000734,SKU007890,sku_description_7890,3,3,965.76,BOPIS,Store D,10/3/2024,15222,40.4406,-79.9959,Cancelled,
2000734,SKU039867,sku_description_39867,4,1,644.53,BOPIS,Store D,10/3/2024,15222,40.4406,-79.9959,Cancelled,
2000734,SKU018782,sku_description_18782,5,4,625.64,BOPIS,Store D,10/3/2024,15222,40.4406,-79.9959,Cancelled,
2000734,SKU029627,sku_description_29627,6,1,338.55,BOPIS,Store D,10/3/2024,15222,40.4406,-79.9959,Cancelled,
2000734,SKU000300,sku_description_300,7,4,284.08,BOPIS,Store D,10/3/2024,15222,40.4406,-79.9959,Cancelled,
2000735,SKU036559,sku_description_36559,1,4,448.04,STH,Store F,1/27/2024,38525,25.771923,-117.059912,Shipped,1/28/2024
2000736,SKU026475,sku_description_26475,1,3,1801.59,STH,Store B,6/28/2024,74839,39.448844,-108.376879,Cancelled,
2000736,SKU028597,sku_description_28597,2,4,259.76,STH,Store B,6/28/2024,74839,39.448844,-108.376879,Cancelled,
2000736,SKU033318,sku_description_33318,3,3,234.93,STH,Store B,6/28/2024,74839,39.448844,-108.376879,Cancelled,
2000736,SKU001467,sku_description_1467,4,1,781.81,STH,Store B,6/28/2024,74839,39.448844,-108.376879,Cancelled,
2000736,SKU014415,sku_description_14415,5,3,1474.8,STH,Store B,6/28/2024,74839,39.448844,-108.376879,Cancelled,
2000737,SKU018621,sku_description_18621,1,2,975.32,STH,Store G,4/24/2024,15726,34.230052,-84.459298,Shipped,4/25/2024
2000737,SKU033359,sku_description_33359,2,3,1429.29,STH,Store G,4/24/2024,15726,34.230052,-84.459298,Shipped,4/29/2024
2000737,SKU030524,sku_description_30524,3,4,1863.48,STH,Store G,4/24/2024,15726,34.230052,-84.459298,Shipped,4/25/2024
2000737,SKU041220,sku_description_41220,4,1,789.12,STH,Store G,4/24/2024,15726,34.230052,-84.459298,Shipped,4/29/2024
2000738,SKU015178,sku_description_15178,1,2,467.54,STH,Store B,11/28/2024,79507,34.824244,-114.207091,Shipped,12/3/2024
2000738,SKU021233,sku_description_21233,2,4,2372.28,STH,Store B,11/28/2024,79507,34.824244,-114.207091,Shipped,11/29/2024
2000738,SKU040172,sku_description_40172,3,1,732.24,STH,Store B,11/28/2024,79507,34.824244,-114.207091,Shipped,11/30/2024
2000738,SKU020372,sku_description_20372,4,4,1338.8,STH,Store B,11/28/2024,79507,34.824244,-114.207091,Shipped,11/29/2024
2000738,SKU002406,sku_description_2406,5,1,485.81,STH,Store B,11/28/2024,79507,34.824244,-114.207091,Shipped,11/30/2024
2000738,SKU002799,sku_description_2799,6,4,3140,STH,Store B,11/28/2024,79507,34.824244,-114.207091,Shipped,12/2/2024
2000738,SKU011378,sku_description_11378,7,2,750.34,STH,Store B,11/28/2024,79507,34.824244,-114.207091,Shipped,11/29/2024
2000739,SKU030553,sku_description_30553,1,1,433.06,STH,Store E,2/5/2024,31290,34.920149,-82.553292,Shipped,2/10/2024
2000740,SKU004490,sku_description_4490,1,3,1357.26,STH,Store H,11/29/2024,46369,43.546926,-109.345546,Shipped,12/3/2024
2000740,SKU038121,sku_description_38121,2,1,477.28,STH,Store H,11/29/2024,46369,43.546926,-109.345546,Shipped,12/2/2024
2000740,SKU032776,sku_description_32776,3,3,1797.12,STH,Store H,11/29/2024,46369,43.546926,-109.345546,Shipped,12/2/2024
2000741,SKU041433,sku_description_41433,1,1,445.08,STH,Store D,1/21/2024,74622,41.820899,-81.181767,Shipped,1/23/2024
2000741,SKU020084,sku_description_20084,2,1,637.53,STH,Store D,1/21/2024,74622,41.820899,-81.181767,Shipped,1/24/2024
2000741,SKU030227,sku_description_30227,3,2,1360.8,STH,Store D,1/21/2024,74622,41.820899,-81.181767,Shipped,1/25/2024
2000742,SKU042770,sku_description_42770,1,2,1333.42,BOPIS,Store B,1/16/2024,60601,41.8837,-87.6233,Shipped,1/17/2024
2000742,SKU012661,sku_description_12661,2,3,645.54,BOPIS,Store B,1/16/2024,60601,41.8837,-87.6233,Shipped,1/18/2024
2000742,SKU009254,sku_description_9254,3,1,245.41,BOPIS,Store B,1/16/2024,60601,41.8837,-87.6233,Shipped,1/19/2024
2000743,SKU019276,sku_description_19276,1,1,361.47,STH,Store E,5/6/2024,73016,42.18535,-89.593781,Shipped,5/8/2024
2000743,SKU043073,sku_description_43073,2,4,2404.16,STH,Store E,5/6/2024,73016,42.18535,-89.593781,Shipped,5/10/2024
2000743,SKU001970,sku_description_1970,3,1,23.88,STH,Store E,5/6/2024,73016,42.18535,-89.593781,Shipped,5/9/2024
2000743,SKU017582,sku_description_17582,4,2,594.02,STH,Store E,5/6/2024,73016,42.18535,-89.593781,Shipped,5/11/2024
2000743,SKU023067,sku_description_23067,5,2,876.76,STH,Store E,5/6/2024,73016,42.18535,-89.593781,Shipped,5/11/2024
2000743,SKU030349,sku_description_30349,6,1,425.4,STH,Store E,5/6/2024,73016,42.18535,-89.593781,Shipped,5/8/2024
2000744,SKU024042,sku_description_24042,1,2,574.24,BOPIS,Store A,4/12/2024,55401,44.9833,-93.2667,Shipped,4/15/2024
2000744,SKU002525,sku_description_2525,2,3,1932.42,BOPIS,Store A,4/12/2024,55401,44.9833,-93.2667,Shipped,4/17/2024
2000744,SKU022760,sku_description_22760,3,3,1525.02,BOPIS,Store A,4/12/2024,55401,44.9833,-93.2667,Shipped,4/13/2024
2000744,SKU001548,sku_description_1548,4,3,1324.59,BOPIS,Store A,4/12/2024,55401,44.9833,-93.2667,Shipped,4/15/2024
2000744,SKU026490,sku_description_26490,5,3,1686.54,BOPIS,Store A,4/12/2024,55401,44.9833,-93.2667,Shipped,4/13/2024
2000745,SKU000723,sku_description_723,1,4,224,STH,Store C,1/11/2024,41474,27.741638,-107.220441,Shipped,1/16/2024
2000745,SKU038037,sku_description_38037,2,4,2856.08,STH,Store C,1/11/2024,41474,27.741638,-107.220441,Shipped,1/16/2024
2000746,SKU042736,sku_description_42736,1,1,408.54,BOPIS,Store H,11/14/2024,33602,27.9506,-82.4572,Cancelled,
2000746,SKU007911,sku_description_7911,2,1,704.88,BOPIS,Store H,11/14/2024,33602,27.9506,-82.4572,Cancelled,
2000746,SKU033241,sku_description_33241,3,1,640.59,BOPIS,Store H,11/14/2024,33602,27.9506,-82.4572,Cancelled,
2000747,SKU040843,sku_description_40843,1,3,1966.86,STH,Store G,3/19/2024,70305,34.805729,-118.250595,Shipped,3/20/2024
2000747,SKU012050,sku_description_12050,2,4,521.88,STH,Store G,3/19/2024,70305,34.805729,-118.250595,Shipped,3/20/2024
2000747,SKU042730,sku_description_42730,3,4,1114.12,STH,Store G,3/19/2024,70305,34.805729,-118.250595,Shipped,3/22/2024
2000747,SKU025474,sku_description_25474,4,3,770.58,STH,Store G,3/19/2024,70305,34.805729,-118.250595,Shipped,3/22/2024
2000747,SKU035161,sku_description_35161,5,4,2652.56,STH,Store G,3/19/2024,70305,34.805729,-118.250595,Shipped,3/21/2024
2000748,SKU025130,sku_description_25130,1,3,243.96,STH,Store D,5/2/2024,31646,25.869592,-87.67614,Cancelled,
2000748,SKU025066,sku_description_25066,2,4,900.32,STH,Store D,5/2/2024,31646,25.869592,-87.67614,Cancelled,
2000748,SKU028201,sku_description_28201,3,2,627.26,STH,Store D,5/2/2024,31646,25.869592,-87.67614,Cancelled,
2000748,SKU031328,sku_description_31328,4,4,233.96,STH,Store D,5/2/2024,31646,25.869592,-87.67614,Cancelled,
2000748,SKU021657,sku_description_21657,5,3,1179.27,STH,Store D,5/2/2024,31646,25.869592,-87.67614,Cancelled,
2000748,SKU014327,sku_description_14327,6,4,1321.76,STH,Store D,5/2/2024,31646,25.869592,-87.67614,Cancelled,
2000749,SKU016567,sku_description_16567,1,1,420.56,BOPIS,Store E,3/5/2024,30303,33.749,-84.388,Cancelled,
2000749,SKU021730,sku_description_21730,2,4,156.92,BOPIS,Store E,3/5/2024,30303,33.749,-84.388,Cancelled,
2000749,SKU002570,sku_description_2570,3,3,2230.77,BOPIS,Store E,3/5/2024,30303,33.749,-84.388,Cancelled,
2000750,SKU031531,sku_description_31531,1,1,278.41,STH,Store J,8/30/2024,70658,41.570754,-94.455137,Cancelled,
2000750,SKU034702,sku_description_34702,2,1,332.7,STH,Store J,8/30/2024,70658,41.570754,-94.455137,Cancelled,
2000750,SKU002566,sku_description_2566,3,2,476.7,STH,Store J,8/30/2024,70658,41.570754,-94.455137,Cancelled,
2000751,SKU023643,sku_description_23643,1,3,61.44,STH,Store H,12/8/2024,35888,38.902307,-93.827329,Cancelled,
2000751,SKU022953,sku_description_22953,2,3,1560.63,STH,Store H,12/8/2024,35888,38.902307,-93.827329,Cancelled,
2000751,SKU024466,sku_description_24466,3,4,2245.6,STH,Store H,12/8/2024,35888,38.902307,-93.827329,Cancelled,
2000752,SKU023075,sku_description_23075,1,4,1604.28,STH,Store H,2/28/2024,06622,46.771267,-88.595129,Shipped,2/29/2024
2000752,SKU006964,sku_description_6964,2,3,1544.28,STH,Store H,2/28/2024,06622,46.771267,-88.595129,Shipped,3/3/2024
2000752,SKU029688,sku_description_29688,3,2,1455.62,STH,Store H,2/28/2024,06622,46.771267,-88.595129,Shipped,3/2/2024
2000752,SKU028217,sku_description_28217,4,2,346.7,STH,Store H,2/28/2024,06622,46.771267,-88.595129,Shipped,3/3/2024
2000753,SKU040522,sku_description_40522,1,2,942.18,STH,Store C,10/15/2024,70802,26.525295,-89.61558,Shipped,10/18/2024
2000753,SKU042311,sku_description_42311,2,3,1188.69,STH,Store C,10/15/2024,70802,26.525295,-89.61558,Shipped,10/20/2024
2000753,SKU031339,sku_description_31339,3,1,738.35,STH,Store C,10/15/2024,70802,26.525295,-89.61558,Shipped,10/17/2024
2000754,SKU004460,sku_description_4460,1,2,880.44,BOPIS,Store G,4/21/2024,32202,30.3322,-81.6557,Cancelled,
2000754,SKU039708,sku_description_39708,2,1,231.55,BOPIS,Store G,4/21/2024,32202,30.3322,-81.6557,Cancelled,
2000754,SKU026845,sku_description_26845,3,3,1765.77,BOPIS,Store G,4/21/2024,32202,30.3322,-81.6557,Cancelled,
2000754,SKU027413,sku_description_27413,4,3,1467,BOPIS,Store G,4/21/2024,32202,30.3322,-81.6557,Cancelled,
2000755,SKU006792,sku_description_6792,1,2,489.78,STH,Store B,8/26/2024,23535,28.574918,-67.409803,Shipped,8/29/2024
2000755,SKU038104,sku_description_38104,2,4,727.88,STH,Store B,8/26/2024,23535,28.574918,-67.409803,Shipped,8/31/2024
2000755,SKU026967,sku_description_26967,3,3,2240.85,STH,Store B,8/26/2024,23535,28.574918,-67.409803,Shipped,8/28/2024
2000755,SKU026078,sku_description_26078,4,2,54.46,STH,Store B,8/26/2024,23535,28.574918,-67.409803,Shipped,8/31/2024
2000756,SKU004222,sku_description_4222,1,1,492.07,STH,Store H,12/24/2024,89450,42.139514,-76.437957,Shipped,12/25/2024
2000756,SKU020893,sku_description_20893,2,3,429.69,STH,Store H,12/24/2024,89450,42.139514,-76.437957,Shipped,12/25/2024
2000756,SKU019777,sku_description_19777,3,3,940.35,STH,Store H,12/24/2024,89450,42.139514,-76.437957,Shipped,12/29/2024
2000757,SKU003002,sku_description_3002,1,4,2551.84,BOPIS,Store H,5/11/2024,33602,27.9506,-82.4572,Cancelled,
